date,year,month,fiscalyear,business_area_code,school,emissions,trips
01-11-2023,2023,11,FY23-24,141,BOLOGNA CENTER,4.395429323,11
01-11-2023,2023,11,FY23-24,142,NANJING CENTER,0.76410703,2
01-11-2023,2023,11,FY23-24,160,Bloomberg School of Public Health,91.59529649,361
01-11-2023,2023,11,FY23-24,165,School of Nursing (SON),15.16565707,91
01-11-2023,2023,11,FY23-24,170,School of Medicine (SOM),358.3050069,1293
01-11-2023,2023,11,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,1.344747709,13
01-11-2023,2023,11,FY23-24,190,JH TECHNOLOGY VENTURES,1.038744747,4
01-11-2023,2023,11,FY23-24,210,BIOETHICS INSTITUTE,8.818536523,24
01-11-2023,2023,11,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,0.903537436,4
01-11-2023,2023,11,FY23-24,212,CGEPI,5.061798412,29
01-11-2023,2023,11,FY23-24,215,CENTER FOR TALENTED YOUTH,0.590978809,7
01-11-2023,2023,11,FY23-24,235,JHPEIGO,135.2991519,254
01-11-2023,2023,11,FY23-24,250,JHU Press,0.123077722,2
01-11-2023,2023,11,FY23-24,251,JHU PRESS BOOK DIVISION,0.709323192,8
01-11-2023,2023,11,FY23-24,252,JHU PRESS JOURNALS DIVISION,0.763706371,8
01-11-2023,2023,11,FY23-24,255,JHU PRESS MUSE,1.557076294,16
01-11-2023,2023,11,FY23-24,400,JH Bayview Medical Center,1.569826418,10
01-11-2023,2023,11,FY23-24,440,JH Community Physicians,0.959299,4
01-11-2023,2023,11,FY23-24,450,JH HEALTH SYSTEM CORPORATION,22.37886174,127
01-11-2023,2023,11,FY23-24,453,CONSOLIDATED SERVICE CENTER,0.158465819,2
01-11-2023,2023,11,FY23-24,462,JHMMC INTRASTAFF DIVISION,1.641643439,6
01-11-2023,2023,11,FY23-24,480,Johns Hopkins Hospital,9.64615738,63
01-11-2023,2023,11,FY23-24,520,Johns Hopkins International,30.89785727,76
01-11-2023,2023,11,FY23-24,550,Johns Hopkins HealthCare,2.335837845,23
01-11-2023,2023,11,FY23-24,555,JOHNS HOPKINS IMAGING LLC,0.161328092,2
01-11-2023,2023,11,FY23-24,587,EMRS PROJECT,0.670031995,8
01-11-2023,2023,11,FY23-24,640,Howard County General Hospital,0.21961437,2
01-11-2023,2023,11,FY23-24,650,All Children’s Hospital,1.812346691,7
01-11-2023,2023,11,FY23-24,654,ACH FOUNDATION,1.621974669,18
01-11-2023,2023,11,FY23-24,655,ACH RESEARCH INSTITUTE,0.359085108,3
01-11-2023,2023,11,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,1.194348294,8
01-11-2023,2023,11,FY23-24,659,WEST COAST NEONATOLOGY,0.211808172,4
01-12-2023,2023,12,FY23-24,100,INSTITUTION WIDE FUNDS,1.526682183,8
01-12-2023,2023,12,FY23-24,101,University Administration,16.06765264,104
01-12-2023,2023,12,FY23-24,110,Homewood Student Affairs,13.14500903,90
01-12-2023,2023,12,FY23-24,112,U-WIDE STUDENT AFFAIRS,1.187531934,4
01-12-2023,2023,12,FY23-24,115,Krieger School of Arts and Sciences,62.65759202,224
01-12-2023,2023,12,FY23-24,120,Whiting School of Engineering,99.76626999,331
01-12-2023,2023,12,FY23-24,125,School of Education,1.842857821,14
01-12-2023,2023,12,FY23-24,126,Carey Business School,24.01448558,59
01-12-2023,2023,12,FY23-24,130,Sheridan Libraries,2.540748473,22
01-12-2023,2023,12,FY23-24,135,PEABODY INSTITUTE,1.387991218,18
01-12-2023,2023,12,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,9.739886547,35
01-12-2023,2023,12,FY23-24,141,BOLOGNA CENTER,1.149030485,8
01-12-2023,2023,12,FY23-24,160,Bloomberg School of Public Health,81.80527306,224
01-12-2023,2023,12,FY23-24,165,School of Nursing (SON),8.75716571,28
01-12-2023,2023,12,FY23-24,170,School of Medicine (SOM),203.6587184,624
01-12-2023,2023,12,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,2.066690921,16
01-12-2023,2023,12,FY23-24,210,BIOETHICS INSTITUTE,16.9669884,23
01-12-2023,2023,12,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,6.532717423,10
01-12-2023,2023,12,FY23-24,212,CGEPI,6.316409373,38
01-12-2023,2023,12,FY23-24,215,CENTER FOR TALENTED YOUTH,1.071530779,8
01-12-2023,2023,12,FY23-24,235,JHPEIGO,51.36948809,107
01-12-2023,2023,12,FY23-24,400,JH Bayview Medical Center,0.608493134,4
01-12-2023,2023,12,FY23-24,440,JH Community Physicians,0.787864936,8
01-12-2023,2023,12,FY23-24,450,JH HEALTH SYSTEM CORPORATION,17.15901842,80
01-12-2023,2023,12,FY23-24,480,Johns Hopkins Hospital,36.56586851,167
01-12-2023,2023,12,FY23-24,520,Johns Hopkins International,19.37494072,33
01-12-2023,2023,12,FY23-24,550,Johns Hopkins HealthCare,1.728236798,23
01-12-2023,2023,12,FY23-24,587,EMRS PROJECT,1.464815701,22
01-12-2023,2023,12,FY23-24,630,Sibley Memorial Hospital,0.198017223,2
01-12-2023,2023,12,FY23-24,640,Howard County General Hospital,0.601996675,3
01-12-2023,2023,12,FY23-24,650,All Children’s Hospital,3.578951567,17
01-12-2023,2023,12,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,0.542530761,2
01-12-2023,2023,12,FY23-24,659,WEST COAST NEONATOLOGY,0.211808172,4
01-01-2024,2024,1,FY23-24,100,INSTITUTION WIDE FUNDS,1.165465361,8
01-01-2024,2024,1,FY23-24,101,University Administration,34.59853926,149
01-01-2024,2024,1,FY23-24,110,Homewood Student Affairs,24.28696836,127
01-01-2024,2024,1,FY23-24,112,U-WIDE STUDENT AFFAIRS,2.894852046,11
01-01-2024,2024,1,FY23-24,115,Krieger School of Arts and Sciences,109.2517363,366
01-01-2024,2024,1,FY23-24,120,Whiting School of Engineering,66.61498137,239
01-01-2024,2024,1,FY23-24,125,School of Education,5.937629736,37
01-01-2024,2024,1,FY23-24,126,Carey Business School,23.12322269,110
01-01-2024,2024,1,FY23-24,130,Sheridan Libraries,0.048008118,1
01-01-2024,2024,1,FY23-24,135,PEABODY INSTITUTE,10.57425384,27
01-01-2024,2024,1,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,75.54031166,147
01-01-2024,2024,1,FY23-24,141,BOLOGNA CENTER,1.604439739,6
01-01-2024,2024,1,FY23-24,160,Bloomberg School of Public Health,86.58225893,239
01-01-2024,2024,1,FY23-24,165,School of Nursing (SON),23.56492485,118
01-01-2024,2024,1,FY23-24,170,School of Medicine (SOM),160.1881799,561
01-01-2024,2024,1,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,3.298827154,16
01-01-2024,2024,1,FY23-24,210,BIOETHICS INSTITUTE,17.81137559,28
01-01-2024,2024,1,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,0.633741954,1
01-01-2024,2024,1,FY23-24,212,CGEPI,10.54260963,75
01-01-2024,2024,1,FY23-24,215,CENTER FOR TALENTED YOUTH,0.382382305,1
01-01-2024,2024,1,FY23-24,235,JHPEIGO,55.374924,110
01-01-2024,2024,1,FY23-24,252,JHU PRESS JOURNALS DIVISION,0.366110686,2
01-01-2024,2024,1,FY23-24,400,JH Bayview Medical Center,1.038744747,4
01-01-2024,2024,1,FY23-24,440,JH Community Physicians,1.386568525,10
01-01-2024,2024,1,FY23-24,450,JH HEALTH SYSTEM CORPORATION,11.21543456,57
01-01-2024,2024,1,FY23-24,480,Johns Hopkins Hospital,10.06466845,68
01-01-2024,2024,1,FY23-24,520,Johns Hopkins International,24.44902577,56
01-01-2024,2024,1,FY23-24,550,Johns Hopkins HealthCare,1.162577292,11
01-01-2024,2024,1,FY23-24,555,JOHNS HOPKINS IMAGING LLC,0.307954511,3
01-01-2024,2024,1,FY23-24,587,EMRS PROJECT,1.204848983,12
01-01-2024,2024,1,FY23-24,600,Suburban Hospital,0.212328586,2
01-01-2024,2024,1,FY23-24,630,Sibley Memorial Hospital,0.165491398,4
01-01-2024,2024,1,FY23-24,650,All Children’s Hospital,26.10846031,40
01-01-2024,2024,1,FY23-24,653,ALL CHILDRENS HEALTH SYSTEM,0.21961437,2
01-01-2024,2024,1,FY23-24,654,ACH FOUNDATION,0.431942956,4
01-01-2024,2024,1,FY23-24,659,WEST COAST NEONATOLOGY,0.498555846,9
01-02-2024,2024,2,FY23-24,100,INSTITUTION WIDE FUNDS,0.68798625,4
01-02-2024,2024,2,FY23-24,101,University Administration,23.5616304,106
01-02-2024,2024,2,FY23-24,110,Homewood Student Affairs,7.06369454,49
01-02-2024,2024,2,FY23-24,112,U-WIDE STUDENT AFFAIRS,2.498625795,14
01-02-2024,2024,2,FY23-24,115,Krieger School of Arts and Sciences,54.54596463,275
01-02-2024,2024,2,FY23-24,120,Whiting School of Engineering,33.5639816,158
01-02-2024,2024,2,FY23-24,125,School of Education,21.59315107,77
01-02-2024,2024,2,FY23-24,126,Carey Business School,5.983162772,53
01-02-2024,2024,2,FY23-24,130,Sheridan Libraries,0.134136502,3
01-02-2024,2024,2,FY23-24,135,PEABODY INSTITUTE,9.553563298,25
01-02-2024,2024,2,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,17.96156517,43
01-02-2024,2024,2,FY23-24,141,BOLOGNA CENTER,3.251617089,8
01-02-2024,2024,2,FY23-24,142,NANJING CENTER,2.11395693,5
01-02-2024,2024,2,FY23-24,160,Bloomberg School of Public Health,70.25018268,226
01-02-2024,2024,2,FY23-24,165,School of Nursing (SON),6.451226317,28
01-02-2024,2024,2,FY23-24,170,School of Medicine (SOM),250.2766299,969
01-02-2024,2024,2,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,1.450002644,4
01-02-2024,2024,2,FY23-24,190,JH TECHNOLOGY VENTURES,2.709115834,9
01-02-2024,2024,2,FY23-24,210,BIOETHICS INSTITUTE,6.338271895,18
01-02-2024,2024,2,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,0.669744415,1
01-02-2024,2024,2,FY23-24,212,CGEPI,7.829292475,33
01-02-2024,2024,2,FY23-24,215,CENTER FOR TALENTED YOUTH,1.119883492,9
01-02-2024,2024,2,FY23-24,235,JHPEIGO,89.56093262,149
01-02-2024,2024,2,FY23-24,250,JHU Press,0.106684706,2
01-02-2024,2024,2,FY23-24,251,JHU PRESS BOOK DIVISION,0.251099369,2
01-02-2024,2024,2,FY23-24,255,JHU PRESS MUSE,0.472152973,6
01-02-2024,2024,2,FY23-24,400,JH Bayview Medical Center,1.077645634,8
01-02-2024,2024,2,FY23-24,440,JH Community Physicians,3.895786085,12
01-02-2024,2024,2,FY23-24,450,JH HEALTH SYSTEM CORPORATION,21.40430958,107
01-02-2024,2024,2,FY23-24,480,Johns Hopkins Hospital,8.897381024,78
01-02-2024,2024,2,FY23-24,520,Johns Hopkins International,16.50558339,34
01-02-2024,2024,2,FY23-24,550,Johns Hopkins HealthCare,12.75245783,33
01-02-2024,2024,2,FY23-24,555,JOHNS HOPKINS IMAGING LLC,0.648434847,4
01-02-2024,2024,2,FY23-24,587,EMRS PROJECT,2.444238456,14
01-02-2024,2024,2,FY23-24,640,Howard County General Hospital,1.447919626,19
01-02-2024,2024,2,FY23-24,650,All Children’s Hospital,17.05042499,47
01-02-2024,2024,2,FY23-24,655,ACH RESEARCH INSTITUTE,0.483142653,6
01-02-2024,2024,2,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,1.764744171,19
01-02-2024,2024,2,FY23-24,659,WEST COAST NEONATOLOGY,0.052952043,1
01-03-2024,2024,3,FY23-24,100,INSTITUTION WIDE FUNDS,0.836014134,4
01-03-2024,2024,3,FY23-24,101,University Administration,30.91329156,171
01-03-2024,2024,3,FY23-24,110,Homewood Student Affairs,16.10518453,138
01-03-2024,2024,3,FY23-24,112,U-WIDE STUDENT AFFAIRS,4.229502686,30
01-03-2024,2024,3,FY23-24,115,Krieger School of Arts and Sciences,65.3693249,326
01-03-2024,2024,3,FY23-24,120,Whiting School of Engineering,46.94484677,265
01-03-2024,2024,3,FY23-24,125,School of Education,11.42149848,84
01-03-2024,2024,3,FY23-24,126,Carey Business School,73.39735454,198
01-03-2024,2024,3,FY23-24,130,Sheridan Libraries,2.01543022,11
01-03-2024,2024,3,FY23-24,135,PEABODY INSTITUTE,1.633275956,25
01-03-2024,2024,3,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,47.15091332,108
01-03-2024,2024,3,FY23-24,141,BOLOGNA CENTER,1.50208059,5
01-03-2024,2024,3,FY23-24,142,NANJING CENTER,0.638673798,1
01-03-2024,2024,3,FY23-24,160,Bloomberg School of Public Health,166.6833105,531
01-03-2024,2024,3,FY23-24,165,School of Nursing (SON),15.34395086,49
01-03-2024,2024,3,FY23-24,170,School of Medicine (SOM),245.24359,1030
01-03-2024,2024,3,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,2.104957078,21
01-03-2024,2024,3,FY23-24,210,BIOETHICS INSTITUTE,5.571270256,14
01-03-2024,2024,3,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,5.108091248,16
01-03-2024,2024,3,FY23-24,212,CGEPI,10.06577112,44
01-03-2024,2024,3,FY23-24,215,CENTER FOR TALENTED YOUTH,3.69895558,17
01-03-2024,2024,3,FY23-24,235,JHPEIGO,148.8489202,254
01-03-2024,2024,3,FY23-24,250,JHU Press,2.451034376,8
01-03-2024,2024,3,FY23-24,252,JHU PRESS JOURNALS DIVISION,0.158465819,2
01-03-2024,2024,3,FY23-24,255,JHU PRESS MUSE,1.882439154,14
01-03-2024,2024,3,FY23-24,400,JH Bayview Medical Center,0.921521674,8
01-03-2024,2024,3,FY23-24,440,JH Community Physicians,1.946557535,6
01-03-2024,2024,3,FY23-24,450,JH HEALTH SYSTEM CORPORATION,20.92765752,67
01-03-2024,2024,3,FY23-24,480,Johns Hopkins Hospital,5.926613037,35
01-03-2024,2024,3,FY23-24,520,Johns Hopkins International,26.26248518,47
01-03-2024,2024,3,FY23-24,540,JHHCG PHARMAQUIP,0.942090344,10
01-03-2024,2024,3,FY23-24,550,Johns Hopkins HealthCare,2.542691837,20
01-03-2024,2024,3,FY23-24,587,EMRS PROJECT,1.986489398,20
01-03-2024,2024,3,FY23-24,600,Suburban Hospital,0.145975903,2
01-03-2024,2024,3,FY23-24,630,Sibley Memorial Hospital,0.58546485,2
01-03-2024,2024,3,FY23-24,640,Howard County General Hospital,0.702037407,3
01-03-2024,2024,3,FY23-24,650,All Children’s Hospital,2.063308235,17
01-03-2024,2024,3,FY23-24,655,ACH RESEARCH INSTITUTE,3.15670895,8
01-03-2024,2024,3,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,2.535269739,10
01-03-2024,2024,3,FY23-24,659,WEST COAST NEONATOLOGY,0.370664302,7
01-04-2024,2024,4,FY23-24,100,INSTITUTION WIDE FUNDS,1.036923301,6
01-04-2024,2024,4,FY23-24,101,University Administration,22.923365,147
01-04-2024,2024,4,FY23-24,110,Homewood Student Affairs,33.27532954,177
01-04-2024,2024,4,FY23-24,112,U-WIDE STUDENT AFFAIRS,6.101477821,26
01-04-2024,2024,4,FY23-24,115,Krieger School of Arts and Sciences,78.92708098,356
01-04-2024,2024,4,FY23-24,120,Whiting School of Engineering,49.21386523,203
01-04-2024,2024,4,FY23-24,125,School of Education,12.46925394,102
01-04-2024,2024,4,FY23-24,126,Carey Business School,24.03955212,131
01-04-2024,2024,4,FY23-24,130,Sheridan Libraries,1.682233228,24
01-04-2024,2024,4,FY23-24,135,PEABODY INSTITUTE,8.540058884,23
01-04-2024,2024,4,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,13.41729224,48
01-04-2024,2024,4,FY23-24,141,BOLOGNA CENTER,3.579919921,13
01-04-2024,2024,4,FY23-24,160,Bloomberg School of Public Health,129.8180981,364
01-04-2024,2024,4,FY23-24,165,School of Nursing (SON),16.72835739,74
01-04-2024,2024,4,FY23-24,170,School of Medicine (SOM),274.8392454,1233
01-04-2024,2024,4,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,7.493928118,31
01-04-2024,2024,4,FY23-24,190,JH TECHNOLOGY VENTURES,3.701398613,10
01-04-2024,2024,4,FY23-24,210,BIOETHICS INSTITUTE,2.04080907,13
01-04-2024,2024,4,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,7.600103457,21
01-04-2024,2024,4,FY23-24,212,CGEPI,2.432262425,16
01-04-2024,2024,4,FY23-24,215,CENTER FOR TALENTED YOUTH,1.087143175,8
01-04-2024,2024,4,FY23-24,235,JHPEIGO,101.7909459,194
01-04-2024,2024,4,FY23-24,252,JHU PRESS JOURNALS DIVISION,2.334526406,12
01-04-2024,2024,4,FY23-24,255,JHU PRESS MUSE,2.591712126,11
01-04-2024,2024,4,FY23-24,400,JH Bayview Medical Center,1.928702355,9
01-04-2024,2024,4,FY23-24,440,JH Community Physicians,13.68910177,63
01-04-2024,2024,4,FY23-24,450,JH HEALTH SYSTEM CORPORATION,15.62630546,98
01-04-2024,2024,4,FY23-24,480,Johns Hopkins Hospital,12.31223942,87
01-04-2024,2024,4,FY23-24,520,Johns Hopkins International,17.41701929,32
01-04-2024,2024,4,FY23-24,540,JHHCG PHARMAQUIP,0.299566897,3
01-04-2024,2024,4,FY23-24,550,Johns Hopkins HealthCare,4.233264372,43
01-04-2024,2024,4,FY23-24,555,JOHNS HOPKINS IMAGING LLC,0.417241283,6
01-04-2024,2024,4,FY23-24,587,EMRS PROJECT,6.07878952,69
01-04-2024,2024,4,FY23-24,640,Howard County General Hospital,0.615909022,8
01-04-2024,2024,4,FY23-24,650,All Children’s Hospital,2.729567234,27
01-04-2024,2024,4,FY23-24,654,ACH FOUNDATION,0.611745717,4
01-04-2024,2024,4,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,11.81233522,33
01-04-2024,2024,4,FY23-24,659,WEST COAST NEONATOLOGY,2.961151108,15
01-05-2024,2024,5,FY23-24,100,INSTITUTION WIDE FUNDS,1.686398975,10
01-05-2024,2024,5,FY23-24,101,University Administration,33.13153314,204
01-05-2024,2024,5,FY23-24,110,Homewood Student Affairs,38.43607501,209
01-05-2024,2024,5,FY23-24,112,U-WIDE STUDENT AFFAIRS,1.936276426,16
01-05-2024,2024,5,FY23-24,115,Krieger School of Arts and Sciences,106.2106441,403
01-05-2024,2024,5,FY23-24,120,Whiting School of Engineering,98.74774468,382
01-05-2024,2024,5,FY23-24,125,School of Education,3.320489278,34
01-05-2024,2024,5,FY23-24,126,Carey Business School,26.08957711,109
01-05-2024,2024,5,FY23-24,130,Sheridan Libraries,2.868413584,14
01-05-2024,2024,5,FY23-24,135,PEABODY INSTITUTE,2.652016914,4
01-05-2024,2024,5,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,53.68216435,130
01-05-2024,2024,5,FY23-24,141,BOLOGNA CENTER,1.795555702,4
01-05-2024,2024,5,FY23-24,160,Bloomberg School of Public Health,72.95413624,267
01-05-2024,2024,5,FY23-24,165,School of Nursing (SON),15.68748931,66
01-05-2024,2024,5,FY23-24,170,School of Medicine (SOM),457.0096394,1695
01-05-2024,2024,5,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,6.821986432,37
01-05-2024,2024,5,FY23-24,190,JH TECHNOLOGY VENTURES,0.339309406,4
01-05-2024,2024,5,FY23-24,210,BIOETHICS INSTITUTE,1.988293966,11
01-05-2024,2024,5,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,0.131624766,3
01-05-2024,2024,5,FY23-24,212,CGEPI,7.306677727,40
01-05-2024,2024,5,FY23-24,215,CENTER FOR TALENTED YOUTH,2.243761512,16
01-05-2024,2024,5,FY23-24,235,JHPEIGO,94.80568909,191
01-05-2024,2024,5,FY23-24,251,JHU PRESS BOOK DIVISION,0.074939501,1
01-05-2024,2024,5,FY23-24,255,JHU PRESS MUSE,1.896815079,9
01-05-2024,2024,5,FY23-24,400,JH Bayview Medical Center,2.537195489,10
01-05-2024,2024,5,FY23-24,440,JH Community Physicians,6.256841995,29
01-05-2024,2024,5,FY23-24,450,JH HEALTH SYSTEM CORPORATION,16.33706201,107
01-05-2024,2024,5,FY23-24,480,Johns Hopkins Hospital,6.742765347,51
01-05-2024,2024,5,FY23-24,520,Johns Hopkins International,13.21843313,23
01-05-2024,2024,5,FY23-24,540,JHHCG PHARMAQUIP,0.299566897,3
01-05-2024,2024,5,FY23-24,550,Johns Hopkins HealthCare,4.792893097,51
01-05-2024,2024,5,FY23-24,555,JOHNS HOPKINS IMAGING LLC,0.327987042,6
01-05-2024,2024,5,FY23-24,587,EMRS PROJECT,7.548208934,102
01-05-2024,2024,5,FY23-24,600,Suburban Hospital,1.161562262,6
01-05-2024,2024,5,FY23-24,630,Sibley Memorial Hospital,0.514168242,2
01-05-2024,2024,5,FY23-24,637,SMH FOUNDATION,0.96354504,4
01-05-2024,2024,5,FY23-24,650,All Children’s Hospital,3.587672755,34
01-05-2024,2024,5,FY23-24,653,ALL CHILDRENS HEALTH SYSTEM,0.658843111,6
01-05-2024,2024,5,FY23-24,654,ACH FOUNDATION,0.552418612,4
01-05-2024,2024,5,FY23-24,655,ACH RESEARCH INSTITUTE,1.626105708,14
01-05-2024,2024,5,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,2.465925537,15
01-05-2024,2024,5,FY23-24,659,WEST COAST NEONATOLOGY,4.124485,20
01-06-2024,2024,6,FY23-24,100,INSTITUTION WIDE FUNDS,0.68798625,4
01-06-2024,2024,6,FY23-24,101,University Administration,33.18133206,180
01-06-2024,2024,6,FY23-24,110,Homewood Student Affairs,33.04792773,204
01-06-2024,2024,6,FY23-24,112,U-WIDE STUDENT AFFAIRS,6.121871042,50
01-06-2024,2024,6,FY23-24,115,Krieger School of Arts and Sciences,136.5774457,445
01-06-2024,2024,6,FY23-24,120,Whiting School of Engineering,101.4691788,462
01-06-2024,2024,6,FY23-24,125,School of Education,2.607197214,18
01-06-2024,2024,6,FY23-24,126,Carey Business School,52.92744749,198
01-06-2024,2024,6,FY23-24,130,Sheridan Libraries,4.918223164,20
01-06-2024,2024,6,FY23-24,135,PEABODY INSTITUTE,2.183641397,15
01-06-2024,2024,6,FY23-24,140,NITZE SCH ADV INT STUDIES-SAIS,55.36369983,169
01-06-2024,2024,6,FY23-24,160,Bloomberg School of Public Health,149.9814269,463
01-06-2024,2024,6,FY23-24,165,School of Nursing (SON),19.70111456,93
01-06-2024,2024,6,FY23-24,170,School of Medicine (SOM),290.6517476,1104
01-06-2024,2024,6,FY23-24,175,JOHNS HOPKINS AT ALL CHILDRENS,7.008731295,24
01-06-2024,2024,6,FY23-24,190,JH TECHNOLOGY VENTURES,1.864770599,11
01-06-2024,2024,6,FY23-24,210,BIOETHICS INSTITUTE,2.396523204,10
01-06-2024,2024,6,FY23-24,211,HUMAN LANGUAGE TECHNOLOGY COE,1.198771806,6
01-06-2024,2024,6,FY23-24,212,CGEPI,4.867261082,31
01-06-2024,2024,6,FY23-24,215,CENTER FOR TALENTED YOUTH,2.532981148,19
01-06-2024,2024,6,FY23-24,235,JHPEIGO,119.2746092,244
01-06-2024,2024,6,FY23-24,250,JHU Press,0.723114141,4
01-06-2024,2024,6,FY23-24,251,JHU PRESS BOOK DIVISION,1.165696801,13
01-06-2024,2024,6,FY23-24,255,JHU PRESS MUSE,3.756342478,33
01-06-2024,2024,6,FY23-24,400,JH Bayview Medical Center,0.596393527,2
01-06-2024,2024,6,FY23-24,430,JHBMC GRANT COMPANY,0.137128878,2
01-06-2024,2024,6,FY23-24,440,JH Community Physicians,1.894635833,7
01-06-2024,2024,6,FY23-24,450,JH HEALTH SYSTEM CORPORATION,9.034177421,70
01-06-2024,2024,6,FY23-24,480,Johns Hopkins Hospital,29.40811625,138
01-06-2024,2024,6,FY23-24,520,Johns Hopkins International,16.2801303,25
01-06-2024,2024,6,FY23-24,550,Johns Hopkins HealthCare,1.529234188,10
01-06-2024,2024,6,FY23-24,587,EMRS PROJECT,0.459004442,6
01-06-2024,2024,6,FY23-24,630,Sibley Memorial Hospital,1.830943741,14
01-06-2024,2024,6,FY23-24,650,All Children’s Hospital,3.398688506,27
01-06-2024,2024,6,FY23-24,655,ACH RESEARCH INSTITUTE,0.21961437,2
01-06-2024,2024,6,FY23-24,658,PEDIATRIC PHYSICIANS SERVICES,4.748353627,26
01-06-2024,2024,6,FY23-24,659,WEST COAST NEONATOLOGY,2.153730028,10
