fiscalyear,school,from_full,to_full,trips,emissions
FY19-20,160,"Erie, PENNSYLVANIA, US","Charlotte, NORTH CAROLINA, US",2,0.123858342
FY19-20,160,"Fayetteville/Springdale, ARKANSAS, US","Atlanta, GEORGIA, US",1,0.07650074
FY19-20,160,"Fort Lauderdale, FLORIDA, US","Jacksonville, FLORIDA, US",2,0.083005905
FY19-20,160,"Frankfurt, DE","Abuja, NG",2,0.933104885
FY19-20,160,"Frankfurt, DE","Johannesburg, ZA",1,0.888553894
FY19-20,160,"Frankfurt, DE","Marrakech, MA",1,0.199708566
FY19-20,160,"Frankfurt, DE","Newark, NEW JERSEY, US",1,0.635057112
FY19-20,160,"Frankfurt, DE","Washington, DISTRICT OF COLUMBIA, US",11,7.367188567
FY19-20,160,"Freetown, SL","Brussels, BE",1,0.508637511
FY19-20,160,"Gaborone, BW","Johannesburg, ZA",1,0.038024932
FY19-20,160,"Gainesville, FLORIDA, US","Atlanta, GEORGIA, US",2,0.078322187
FY19-20,160,"Geneva, CH","Brussels, BE",1,0.042934089
FY19-20,160,"Geneva, CH","Frankfurt, DE",4,0.238178148
FY19-20,160,"Geneva, CH","Istanbul, TR",1,0.153131584
FY19-20,160,"Geneva, CH","London, GB",4,0.244073791
FY19-20,160,"Geneva, CH","Marrakech, MA",2,0.328380729
FY19-20,160,"Geneva, CH","Newark, NEW JERSEY, US",1,0.636536666
FY19-20,160,"Geneva, CH","Paris, FR",2,0.105717669
FY19-20,160,"Geneva, CH","Tunis, TN",3,0.266581662
FY19-20,160,"Geneva, CH","Washington, DISTRICT OF COLUMBIA, US",6,4.028330179
FY19-20,160,"Geneva, CH","Zurich, CH",1,0.029876733
FY19-20,160,"Gran Canaria, ES","Vienna, AT",1,0.286747673
FY19-20,160,"Grand Canyon, ARIZONA, US","Denver, COLORADO, US",1,0.06544196
FY19-20,160,"Greenville/Spartanburg, SOUTH CAROLINA, US","Charlotte, NORTH CAROLINA, US",2,0.03133923
FY19-20,160,"Harlingen, TEXAS, US","Houston, TEXAS, US",1,0.061633819
FY19-20,160,"Hong Kong, HK","Taipei, TW",2,0.130363507
FY19-20,160,"Houston, TEXAS, US","Austin, TEXAS, US",1,0.029249948
FY19-20,160,"Houston, TEXAS, US","Baltimore, MARYLAND, US",1,0.160677575
FY19-20,160,"Houston, TEXAS, US","Chicago, ILLINOIS, US",2,0.241211518
FY19-20,160,"Houston, TEXAS, US","Oklahoma City, OKLAHOMA, US",1,0.051520907
FY19-20,160,"Houston, TEXAS, US","San Antonio, TEXAS, US",1,0.040114214
FY19-20,160,"Istanbul, TR","Addis Ababa, ET",1,0.380902752
FY19-20,160,"Istanbul, TR","Dhaka, BD",1,0.609575918
FY19-20,160,"Istanbul, TR","Geneva, CH",1,0.153131584
FY19-20,160,"Istanbul, TR","Washington, DISTRICT OF COLUMBIA, US",1,0.857647672
FY19-20,160,"Jackson, MISSISSIPPI, US","Dallas, TEXAS, US",1,0.052952043
FY19-20,160,"Johannesburg, ZA","Frankfurt, DE",2,1.777107788
FY19-20,160,"Johannesburg, ZA","Gaborone, BW",2,0.076049865
FY19-20,160,"Johannesburg, ZA","Maputo, MZ",1,0.056201686
FY19-20,160,"Johannesburg, ZA","Walvis Bay, NA",2,0.229502221
FY19-20,160,"Johannesburg, ZA","Washington, DISTRICT OF COLUMBIA, US",2,2.677991292
FY19-20,160,"Kalispell, MONTANA, US","Chicago, ILLINOIS, US",1,0.175639455
FY19-20,160,"Kansas City, MISSOURI, US","Baltimore, MARYLAND, US",1,0.125549685
FY19-20,160,"Kigali, RW","Entebbe, UG",1,0.04408385
FY19-20,160,"Kuala Lumpur, MY","Tokyo, JP",1,0.553024107
FY19-20,160,"Kumasi, GH","Accra, GH",1,0.025907097
FY19-20,160,"Las Vegas, NEVADA, US","Baltimore, MARYLAND, US",1,0.27360724
FY19-20,160,"Lima, PE","Dallas, TEXAS, US",1,0.55450366
FY19-20,160,"Lisbon, PT","Washington, DISTRICT OF COLUMBIA, US",1,0.589519753
FY19-20,160,"Lisbon, PT","Zurich, CH",1,0.139470738
FY19-20,160,"Little Rock, ARKANSAS, US","Charlotte, NORTH CAROLINA, US",1,0.083136009
FY19-20,160,"London, GB","Baltimore, MARYLAND, US",4,2.385697338
FY19-20,160,"London, GB","Basel/Mulhouse, CH",1,0.058156175
FY19-20,160,"London, GB","Dublin, IE",1,0.058290968
FY19-20,160,"London, GB","Geneva, CH",3,0.183055343
FY19-20,160,"London, GB","Washington, DISTRICT OF COLUMBIA, US",2,1.206986622
FY19-20,160,"Los Angeles, CALIFORNIA, US","Boston, MASSACHUSETTS, US",1,0.428741638
FY19-20,160,"Los Angeles, CALIFORNIA, US","Nashville, TENNESSEE, US",1,0.233535424
FY19-20,160,"Los Angeles, CALIFORNIA, US","Paris, FR",1,0.930803358
FY19-20,160,"Madrid, ES","Newark, NEW JERSEY, US",1,0.59182128
FY19-20,160,"Manila, PH","Tokyo, JP",1,0.24680596
FY19-20,160,"Maputo, MZ","Johannesburg, ZA",1,0.056201686
FY19-20,160,"Marrakech, MA","Frankfurt, DE",2,0.399417131
FY19-20,160,"Marrakech, MA","Paris, FR",2,0.344253332
FY19-20,160,"Medellin, CO","Miami, FLORIDA, US",1,0.181494104
FY19-20,160,"Melbourne, AU","Abu Dhabi, AE",2,2.382738231
FY19-20,160,"Miami, FLORIDA, US","Baltimore, MARYLAND, US",1,0.123468032
FY19-20,160,"Miami, FLORIDA, US","Bogota, CO",1,0.196976396
FY19-20,160,"Miami, FLORIDA, US","Lima, PE",1,0.431371955
FY19-20,160,"Miami, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.119955243
FY19-20,160,"Minneapolis/St Paul, MINNESOTA, US","Baltimore, MARYLAND, US",5,0.608232928
FY19-20,160,"Minneapolis/St Paul, MINNESOTA, US","Bozeman, MONTANA, US",1,0.113450078
FY19-20,160,"Minneapolis/St Paul, MINNESOTA, US","Chicago, ILLINOIS, US",1,0.045275948
FY19-20,160,"Minneapolis/St Paul, MINNESOTA, US","Sioux Falls, SOUTH DAKOTA, US",2,0.081899854
FY19-20,160,"Minneapolis/St Paul, MINNESOTA, US","Watford, CA",1,0.071686918
FY19-20,160,"Montreal, CA","Baltimore, MARYLAND, US",2,0.119695036
FY19-20,160,"Munich, DE","Johannesburg, ZA",1,0.86340149
FY19-20,160,"Munich, DE","Washington, DISTRICT OF COLUMBIA, US",1,0.699664269
FY19-20,160,"Nairobi, KE","Abu Dhabi, AE",2,0.557102331
FY19-20,160,"Nairobi, KE","Addis Ababa, ET",1,0.094064686
FY19-20,160,"Nairobi, KE","Dar es Salaam, TZ",1,0.05399287
FY19-20,160,"Nashville, TENNESSEE, US","Baltimore, MARYLAND, US",1,0.076240534
FY19-20,160,"Nashville, TENNESSEE, US","Washington, DISTRICT OF COLUMBIA, US",1,0.070385885
FY19-20,160,"New Orleans, LOUISIANA, US","Baltimore, MARYLAND, US",4,0.519892787
FY19-20,160,"New York, NEW YORK, US","Accra, GH",1,0.840715007
FY19-20,160,"New York, NEW YORK, US","Baltimore, MARYLAND, US",1,0.038233861
FY19-20,160,"New York, NEW YORK, US","Washington, DISTRICT OF COLUMBIA, US",2,0.089003413
FY19-20,160,"Newark, NEW JERSEY, US","Boston, MASSACHUSETTS, US",1,0.04178564
FY19-20,160,"Newark, NEW JERSEY, US","Delhi, IN",1,1.202876752
FY19-20,160,"Newark, NEW JERSEY, US","Geneva, CH",1,0.636536666
FY19-20,160,"Newark, NEW JERSEY, US","Madrid, ES",1,0.59182128
FY19-20,160,"Newark, NEW JERSEY, US","Munich, DE",1,0.664976966
FY19-20,160,"Newark, NEW JERSEY, US","Tel Aviv-Yafo, IL",1,0.934584438
FY19-20,160,"Oklahoma City, OKLAHOMA, US","Houston, TEXAS, US",1,0.051520907
FY19-20,160,"Orlando, FLORIDA, US","Baltimore, MARYLAND, US",1,0.102651504
FY19-20,160,"Osaka, JP","Shanghai, CN",2,0.211547966
FY19-20,160,"Ouagadougou, BF","Paris, FR",1,0.418549161
FY19-20,160,"Paris, FR","Antananarivo, MG",3,2.68341632
FY19-20,160,"Paris, FR","Conakry, GN",4,1.895800834
FY19-20,160,"Paris, FR","Geneva, CH",2,0.105717669
FY19-20,160,"Paris, FR","Los Angeles, CALIFORNIA, US",1,0.930803358
FY19-20,160,"Paris, FR","Marrakech, MA",2,0.344253332
FY19-20,160,"Paris, FR","New York, NEW YORK, US",1,0.596424334
FY19-20,160,"Paris, FR","Ouagadougou, BF",1,0.418549161
FY19-20,160,"Paris, FR","Washington, DISTRICT OF COLUMBIA, US",8,5.069935632
FY19-20,160,"Philadelphia, PENNSYLVANIA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.127371131
FY19-20,160,"Philadelphia, PENNSYLVANIA, US","Quebec, CA",1,0.067133303
FY19-20,160,"Philadelphia, PENNSYLVANIA, US","Raleigh/Durham, NORTH CAROLINA, US",2,0.087689624
FY19-20,160,"Philadelphia, PENNSYLVANIA, US","San Diego, CALIFORNIA, US",1,0.389122492
FY19-20,160,"Phoenix, ARIZONA, US","Baltimore, MARYLAND, US",1,0.259686187
FY19-20,160,"Quebec, CA","Philadelphia, PENNSYLVANIA, US",1,0.067133303
FY19-20,160,"Raleigh/Durham, NORTH CAROLINA, US","Baltimore, MARYLAND, US",4,0.213106764
FY19-20,160,"Raleigh/Durham, NORTH CAROLINA, US","Philadelphia, PENNSYLVANIA, US",2,0.087689624
FY19-20,160,"Raleigh/Durham, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",11,0.521066931
FY19-20,160,"Rapid City, SOUTH DAKOTA, US","Minneapolis/St Paul, MINNESOTA, US",2,0.126980821
FY19-20,160,"Rochester, NEW YORK, US","Detroit, MICHIGAN, US",1,0.061633819
FY19-20,160,"Sacramento, CALIFORNIA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.386985359
FY19-20,160,"Salt Lake City, UTAH, US","Baltimore, MARYLAND, US",1,0.242252345
FY19-20,160,"Salt Lake City, UTAH, US","Santa Ana, CALIFORNIA, US",1,0.07650074
FY19-20,160,"San Diego, CALIFORNIA, US","Baltimore, MARYLAND, US",1,0.298196764
FY19-20,160,"San Diego, CALIFORNIA, US","Chicago, ILLINOIS, US",1,0.223907779
FY19-20,160,"San Diego, CALIFORNIA, US","Philadelphia, PENNSYLVANIA, US",1,0.389122492
FY19-20,160,"San Diego, CALIFORNIA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.292732425
FY19-20,160,"San Francisco, CALIFORNIA, US","Baltimore, MARYLAND, US",4,1.613699357
FY19-20,160,"San Jose, CALIFORNIA, US","Baltimore, MARYLAND, US",1,0.400301338
FY19-20,160,"San Jose, CALIFORNIA, US","Chicago, ILLINOIS, US",1,0.237568626
FY19-20,160,"San Juan, PR","Anguilla, AI",2,0.081064142
FY19-20,160,"San Juan, PR","Washington, DISTRICT OF COLUMBIA, US",2,0.405662089
FY19-20,160,"Santa Ana, CALIFORNIA, US","Salt Lake City, UTAH, US",1,0.07650074
FY19-20,160,"Santa Marta, CO","Medellin, CO",1,0.045796362
FY19-20,160,"Savannah, GEORGIA, US","Atlanta, GEORGIA, US",1,0.044710635
FY19-20,160,"Seattle, WASHINGTON, US","Baltimore, MARYLAND, US",1,0.383204279
FY19-20,160,"Seattle, WASHINGTON, US","Portland, OREGON, US",1,0.026951738
FY19-20,160,"Seoul, KR","Atlanta, GEORGIA, US",2,2.349201692
FY19-20,160,"Seoul, KR","Busan, KR",1,0.043874922
FY19-20,160,"Seoul, KR","Manila, PH",1,0.211027553
FY19-20,160,"Seoul, KR","Washington, DISTRICT OF COLUMBIA, US",1,1.14254386
FY19-20,160,"Shanghai, CN","Addis Ababa, ET",2,1.806041273
FY19-20,160,"Taipei, TW","Tokyo, JP",2,0.35284015
FY19-20,160,"Tampa, FLORIDA, US","Baltimore, MARYLAND, US",1,0.109807185
FY19-20,160,"Tel Aviv-Yafo, IL","Newark, NEW JERSEY, US",1,0.934584438
FY19-20,160,"Tokyo, JP","Dallas, TEXAS, US",2,2.110829232
FY19-20,160,"Tokyo, JP","Detroit, MICHIGAN, US",1,1.050318377
FY19-20,160,"Tokyo, JP","Kuala Lumpur, MY",1,0.553024107
FY19-20,160,"Tokyo, JP","Manila, PH",1,0.24680596
FY19-20,160,"Tokyo, JP","Washington, DISTRICT OF COLUMBIA, US",1,1.108842926
FY19-20,160,"Toronto, CA","Baltimore, MARYLAND, US",1,0.045145845
FY19-20,160,"Tunis, TN","Frankfurt, DE",3,0.357133559
FY19-20,160,"Vienna, AT","Washington, DISTRICT OF COLUMBIA, US",1,0.732707624
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Addis Ababa, ET",1,1.182327402
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Amsterdam, NL",1,0.634728323
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Beijing, CN",2,2.272593715
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Brussels, BE",4,2.554695192
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Burlington, VERMONT, US",2,0.115011317
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Chicago, ILLINOIS, US",2,0.158986233
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Detroit, MICHIGAN, US",2,0.1025214
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Dubai, AE",1,1.161120472
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Frankfurt, DE",4,2.678977661
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Geneva, CH",16,10.74221381
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Hong Kong, HK",2,2.67930645
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Istanbul, TR",1,0.857647672
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Johannesburg, ZA",2,2.677991292
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Lisbon, PT",1,0.589519753
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","London, GB",3,1.810479932
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Miami, FLORIDA, US",1,0.119955243
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Nashville, TENNESSEE, US",1,0.070385885
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Paris, FR",11,6.971161494
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Raleigh/Durham, NORTH CAROLINA, US",10,0.473013445
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","San Diego, CALIFORNIA, US",2,0.58546485
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","San Juan, PR",2,0.405662089
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Seoul, KR",1,1.14254386
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Tokyo, JP",1,1.108842926
FY19-20,160,"Washington, DISTRICT OF COLUMBIA, US","Zurich, CH",1,0.68223842
FY19-20,160,"Watford, CA","Minneapolis/St Paul, MINNESOTA, US",1,0.071686918
FY19-20,160,"Wausau, WISCONSIN, US","Chicago, ILLINOIS, US",2,0.089003413
FY19-20,160,"Windhoek, NA","Johannesburg, ZA",2,0.188389578
FY19-20,160,"Zurich, CH","Lisbon, PT",1,0.139470738
FY19-20,160,"Zurich, CH","Munich, DE",1,0.033846368
FY19-20,160,"Zurich, CH","Nairobi, KE",1,0.622069923
FY19-20,165,"Accra, GH","Kumasi, GH",2,0.051814194
FY19-20,165,"Accra, GH","Washington, DISTRICT OF COLUMBIA, US",3,2.612890951
FY19-20,165,"Atlanta, GEORGIA, US","Baltimore, MARYLAND, US",3,0.224818502
FY19-20,165,"Atlanta, GEORGIA, US","Lagos, NG",1,0.960723211
FY19-20,165,"Atlanta, GEORGIA, US","Manchester, GB",1,0.672867916
FY19-20,165,"Atlanta, GEORGIA, US","Nashville, TENNESSEE, US",1,0.044710635
FY19-20,165,"Atlanta, GEORGIA, US","Washington, DISTRICT OF COLUMBIA, US",1,0.069475162
FY19-20,165,"Auckland, NZ","Los Angeles, CALIFORNIA, US",3,3.217041841
FY19-20,165,"Austin, TEXAS, US","Philadelphia, PENNSYLVANIA, US",4,0.744190876
FY19-20,165,"Baltimore, MARYLAND, US","Atlanta, GEORGIA, US",3,0.224818502
FY19-20,165,"Baltimore, MARYLAND, US","Austin, TEXAS, US",1,0.174468525
FY19-20,165,"Baltimore, MARYLAND, US","Boston, MASSACHUSETTS, US",2,0.096016235
FY19-20,165,"Baltimore, MARYLAND, US","Chicago, ILLINOIS, US",7,0.560354913
FY19-20,165,"Baltimore, MARYLAND, US","Dallas, TEXAS, US",5,0.788295895
FY19-20,165,"Baltimore, MARYLAND, US","Denver, COLORADO, US",4,0.774374842
FY19-20,165,"Baltimore, MARYLAND, US","Detroit, MICHIGAN, US",1,0.053082146
FY19-20,165,"Baltimore, MARYLAND, US","Fort Myers, FLORIDA, US",2,0.239910485
FY19-20,165,"Baltimore, MARYLAND, US","Grand Rapids, MICHIGAN, US",1,0.068564439
FY19-20,165,"Baltimore, MARYLAND, US","Houston, TEXAS, US",1,0.162108712
FY19-20,165,"Baltimore, MARYLAND, US","Indianapolis, INDIANA, US",1,0.0670032
FY19-20,165,"Baltimore, MARYLAND, US","Las Vegas, NEVADA, US",1,0.27360724
FY19-20,165,"Baltimore, MARYLAND, US","London, GB",1,0.596424334
FY19-20,165,"Baltimore, MARYLAND, US","Los Angeles, CALIFORNIA, US",2,0.76476461
FY19-20,165,"Baltimore, MARYLAND, US","Minneapolis/St Paul, MINNESOTA, US",7,0.851526099
FY19-20,165,"Baltimore, MARYLAND, US","Nashville, TENNESSEE, US",1,0.076240534
FY19-20,165,"Baltimore, MARYLAND, US","New Orleans, LOUISIANA, US",3,0.38991959
FY19-20,165,"Baltimore, MARYLAND, US","New York, NEW YORK, US",2,0.076467721
FY19-20,165,"Baltimore, MARYLAND, US","Orlando, FLORIDA, US",2,0.205303007
FY19-20,165,"Baltimore, MARYLAND, US","Philadelphia, PENNSYLVANIA, US",3,0.056410614
FY19-20,165,"Baltimore, MARYLAND, US","Rochester, NEW YORK, US",1,0.057873111
FY19-20,165,"Baltimore, MARYLAND, US","Sacramento, CALIFORNIA, US",1,0.393067967
FY19-20,165,"Baltimore, MARYLAND, US","San Antonio, TEXAS, US",1,0.183055343
FY19-20,165,"Baltimore, MARYLAND, US","San Francisco, CALIFORNIA, US",2,0.806849678
FY19-20,165,"Baltimore, MARYLAND, US","Seattle, WASHINGTON, US",4,1.532817115
FY19-20,165,"Baltimore, MARYLAND, US","Tampa, FLORIDA, US",1,0.109807185
FY19-20,165,"Bangkok, TH","Colombo, LK",2,0.386927214
FY19-20,165,"Bangkok, TH","Denpasar-Bali, ID",2,0.478780144
FY19-20,165,"Bangkok, TH","Ko Samui, TH",2,0.1207605
FY19-20,165,"Bangor, MAINE, US","Philadelphia, PENNSYLVANIA, US",1,0.061538861
FY19-20,165,"Bangor, MAINE, US","Washington, DISTRICT OF COLUMBIA, US",1,0.076630844
FY19-20,165,"Belfast, GB","Manchester, GB",1,0.035517794
FY19-20,165,"Boston, MASSACHUSETTS, US","Baltimore, MARYLAND, US",1,0.048008118
FY19-20,165,"Brisbane, AU","Auckland, NZ",3,0.556972227
FY19-20,165,"Calgary, CA","Chicago, ILLINOIS, US",1,0.179932864
FY19-20,165,"Calgary, CA","Minneapolis/St Paul, MINNESOTA, US",2,0.27321693
FY19-20,165,"Calgary, CA","Seattle, WASHINGTON, US",2,0.117353177
FY19-20,165,"Calgary, CA","Toronto, CA",2,0.435065435
FY19-20,165,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",5,0.400457957
FY19-20,165,"Chicago, ILLINOIS, US","Calgary, CA",1,0.179932864
FY19-20,165,"Chicago, ILLINOIS, US","Nashville, TENNESSEE, US",1,0.051390804
FY19-20,165,"Chicago, ILLINOIS, US","Tokyo, JP",1,1.030097817
FY19-20,165,"Cincinnati, OHIO, US","Baltimore, MARYLAND, US",1,0.055814316
FY19-20,165,"Colombo, LK","Delhi, IN",2,0.387707834
FY19-20,165,"Da Nang, VN","Hanoi, VN",1,0.050740287
FY19-20,165,"Dallas, TEXAS, US","Baltimore, MARYLAND, US",6,0.946371404
FY19-20,165,"Dallas, TEXAS, US","Sydney, AU",3,4.235960812
FY19-20,165,"Darwin, AU","Brisbane, AU",3,0.692019453
FY19-20,165,"Delhi, IN","Dubai, AE",2,0.353360563
FY19-20,165,"Denpasar-Bali, ID","Tokyo, JP",2,1.147475704
FY19-20,165,"Denver, COLORADO, US","Baltimore, MARYLAND, US",3,0.580781131
FY19-20,165,"Denver, COLORADO, US","Portland, OREGON, US",1,0.128802267
FY19-20,165,"Denver, COLORADO, US","Santa Ana, CALIFORNIA, US",1,0.109937289
FY19-20,165,"Des Moines, IOWA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.048471342
FY19-20,165,"Detroit, MICHIGAN, US","Minneapolis/St Paul, MINNESOTA, US",1,0.068564439
FY19-20,165,"Dubai, AE","Bangkok, TH",2,1.00280828
FY19-20,165,"Dubai, AE","Washington, DISTRICT OF COLUMBIA, US",2,2.322240945
FY19-20,165,"Duluth, MINNESOTA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.030085661
FY19-20,165,"Fort Myers, FLORIDA, US","Baltimore, MARYLAND, US",2,0.239910485
FY19-20,165,"Grand Rapids, MICHIGAN, US","Baltimore, MARYLAND, US",1,0.068564439
FY19-20,165,"Greensboro/High Point, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",2,0.103628387
FY19-20,165,"Hanoi, VN","Da Nang, VN",1,0.050740287
FY19-20,165,"Hanoi, VN","Hong Kong, HK",2,0.136868672
FY19-20,165,"Hanoi, VN","Tokyo, JP",1,0.380245172
FY19-20,165,"Hong Kong, HK","Ho Chi Minh City, VN",2,0.241471725
FY19-20,165,"Hong Kong, HK","Washington, DISTRICT OF COLUMBIA, US",2,2.67930645
FY19-20,165,"Houston, TEXAS, US","Baltimore, MARYLAND, US",1,0.160677575
FY19-20,165,"Indianapolis, INDIANA, US","Baltimore, MARYLAND, US",1,0.0670032
FY19-20,165,"Ko Samui, TH","Bangkok, TH",2,0.1207605
FY19-20,165,"Kumasi, GH","Accra, GH",1,0.025907097
FY19-20,165,"Lagos, NG","Atlanta, GEORGIA, US",1,0.960723211
FY19-20,165,"Las Vegas, NEVADA, US","Baltimore, MARYLAND, US",2,0.54721448
FY19-20,165,"Las Vegas, NEVADA, US","Reno, NEVADA, US",1,0.044885639
FY19-20,165,"Lisbon, PT","Philadelphia, PENNSYLVANIA, US",2,1.135310489
FY19-20,165,"London, GB","Washington, DISTRICT OF COLUMBIA, US",1,0.603493311
FY19-20,165,"Los Angeles, CALIFORNIA, US","Baltimore, MARYLAND, US",2,0.76476461
FY19-20,165,"Los Angeles, CALIFORNIA, US","Cincinnati, OHIO, US",1,0.24680596
FY19-20,165,"Los Angeles, CALIFORNIA, US","Dallas, TEXAS, US",3,0.481252107
FY19-20,165,"Los Angeles, CALIFORNIA, US","Las Vegas, NEVADA, US",1,0.049307055
FY19-20,165,"Los Angeles, CALIFORNIA, US","Melbourne, AU",1,1.304472738
FY19-20,165,"Madrid, ES","Philadelphia, PENNSYLVANIA, US",2,1.20830178
FY19-20,165,"Madrid, ES","Porto, PT",1,0.05682847
FY19-20,165,"Manchester, GB","Atlanta, GEORGIA, US",1,0.672867916
FY19-20,165,"Manchester, GB","Belfast, GB",1,0.035517794
FY19-20,165,"Miami, FLORIDA, US","Port of Spain, TT",5,1.057089313
FY19-20,165,"Miami, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",5,0.599776213
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Baltimore, MARYLAND, US",11,1.338112441
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Calgary, CA",1,0.136608465
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Duluth, MINNESOTA, US",1,0.030085661
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Philadelphia, PENNSYLVANIA, US",1,0.127371131
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Watford, CA",7,0.501808428
FY19-20,165,"Minneapolis/St Paul, MINNESOTA, US","Williston, NORTH DAKOTA, US",1,0.070906299
FY19-20,165,"Nashville, TENNESSEE, US","Atlanta, GEORGIA, US",1,0.044710635
FY19-20,165,"Nashville, TENNESSEE, US","Baltimore, MARYLAND, US",2,0.152481068
FY19-20,165,"New Orleans, LOUISIANA, US","Baltimore, MARYLAND, US",3,0.38991959
FY19-20,165,"New York, NEW YORK, US","Calgary, CA",1,0.265150525
FY19-20,165,"New York, NEW YORK, US","Madrid, ES",1,0.589026568
FY19-20,165,"Orlando, FLORIDA, US","Baltimore, MARYLAND, US",1,0.102651504
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Austin, TEXAS, US",4,0.744190876
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Baltimore, MARYLAND, US",4,0.075214152
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Bangor, MAINE, US",1,0.061538861
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Barcelona, ES",1,0.644098826
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Lisbon, PT",2,1.135310489
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","Minneapolis/St Paul, MINNESOTA, US",1,0.127371131
FY19-20,165,"Philadelphia, PENNSYLVANIA, US","San Diego, CALIFORNIA, US",1,0.389122492
FY19-20,165,"Port of Spain, TT","Miami, FLORIDA, US",5,1.057089313
FY19-20,165,"Portland, OREGON, US","Houston, TEXAS, US",1,0.237308419
FY19-20,165,"Porto, PT","Madrid, ES",1,0.05682847
FY19-20,165,"Reno, NEVADA, US","Las Vegas, NEVADA, US",1,0.044885639
FY19-20,165,"Rochester, NEW YORK, US","Baltimore, MARYLAND, US",1,0.057873111
FY19-20,165,"Sacramento, CALIFORNIA, US","Los Angeles, CALIFORNIA, US",1,0.048528531
FY19-20,165,"San Antonio, TEXAS, US","Baltimore, MARYLAND, US",3,0.549166029
FY19-20,165,"San Diego, CALIFORNIA, US","Philadelphia, PENNSYLVANIA, US",1,0.389122492
FY19-20,165,"San Francisco, CALIFORNIA, US","Baltimore, MARYLAND, US",1,0.403424839
