fiscalyear,school,from_full,to_full,total_trips,total_emissions
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Charleston, SOUTH CAROLINA, US",1,86.0147256
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Charleston, WEST VIRGINIA, US",1,59.37978025
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Charlotte, NORTH CAROLINA, US",3,193.09428194999998
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Chicago, ILLINOIS, US",24,2819.17651654
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Cleveland, OHIO, US",3,212.27670428
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Columbia, SOUTH CAROLINA, US",2,157.40109651
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Copenhagen, DK",8,5745.74556832
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Dallas, TEXAS, US",6,1250.8672079399998
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Delhi, IN",9,11920.12234083
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Denver, COLORADO, US",15,3852.37380675
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Detroit, MICHIGAN, US",4,310.90129843
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Doha, QA",48,58666.043544479995
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Dubai, AE",8,9977.21828984
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Dublin, IE",15,9000.7245849
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Edinburgh, GB",3,1838.8862433
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Fort Lauderdale, FLORIDA, US",6,1053.63162744
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Fort Myers, FLORIDA, US",2,348.34988644
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Frankfurt, DE",50,35972.825164
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Geneva, CH",7,5048.57859527
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Grand Cayman, KY",1,243.41582211
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Honolulu, HAWAII, US",8,6800.07572808
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Houston, TEXAS, US",16,3383.58606795
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Huntsville, ALABAMA, US",1,119.17232957
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Istanbul, TR",53,48828.93087303
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Jacksonville, FLORIDA, US",1,122.87817943
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Jeddah, SA",5,5816.5059817500005
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Kansas City, MISSOURI, US",1,180.0262851
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Knoxville, TENNESSEE, US",1,84.84445722
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Las Vegas, NEVADA, US",3,1100.8551315099999
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Lisbon, PT",21,13299.41969916
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","London, GB",33,21389.457763410002
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Los Angeles, CALIFORNIA, US",26,10536.04865465
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Louisville, KENTUCKY, US",1,92.06111221
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Madison, WISCONSIN, US",6,825.03920472
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Madrid, ES",10,6727.5463043
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Manchester, NEW HAMPSHIRE, US",2,157.9862307
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Mexico City, MX",7,2308.20468522
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Miami, FLORIDA, US",13,2335.46558805
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Minneapolis/St Paul, MINNESOTA, US",9,1620.04152119
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Montreal, CA",25,2376.81507078
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Munich, DE",20,15033.0498276
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Nantucket, MASSACHUSETTS, US",3,236.39421186
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Nashville, TENNESSEE, US",4,429.09840436
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Nassau, BS",1,186.07267171
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","New Orleans, LOUISIANA, US",6,1129.89411658
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","New York, NEW YORK, US",6,310.12111952
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Newark, NEW JERSEY, US",21,1036.6219127499999
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Oklahoma City, OKLAHOMA, US",2,408.28758534
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Orlando, FLORIDA, US",7,1035.6875123099999
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Ottawa, CA",4,350.88546791
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Panama City, PA",2,730.95507046
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Paris, FR",43,29270.75260842
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Philadelphia, PENNSYLVANIA, US",5,141.83834149999998
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Phoenix, ARIZONA, US",14,4861.94800492
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Pittsburgh, PENNSYLVANIA, US",1,43.75352229
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Portland, MAINE, US",2,189.58347683
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Portland, OREGON, US",8,3294.07414494
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Providence, RHODE ISLAND, US",3,210.64830758
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Raleigh/Durham, NORTH CAROLINA, US",2,107.94138190999999
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Reykjavik, IS",1,493.73078452
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Roanoke, VIRGINIA, US",1,42.31109848
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Rome, IT",7,5559.99948315
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Sacramento, CALIFORNIA, US",5,2078.5871437
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","San Antonio, TEXAS, US",7,1682.85953178
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","San Diego, CALIFORNIA, US",26,10330.312752759999
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","San Francisco, CALIFORNIA, US",53,22638.73286208
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","San Juan, PR",2,556.53065142
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Sao Paulo, BR",3,2520.30902439
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Seattle, WASHINGTON, US",28,11382.5201
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Seoul, KR",27,33133.38667488
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Tampa, FLORIDA, US",6,951.42818928
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Tel Aviv-Yafo, IL",5,5207.0819213
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Tokyo, JP",10,11962.0478858
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Toronto, CA",38,2625.30205567
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Traverse City, MICHIGAN, US",1,116.63674809
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Vancouver, CA",10,4132.4081427
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Vienna, AT",6,4722.19618848
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","White Plains, NEW YORK, US",1,56.01412469
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Wilmington, NORTH CAROLINA, US",2,124.43853726
FY23-24,170.0,"Washington, DISTRICT OF COLUMBIA, US","Zurich, CH",15,10993.5147273
FY23-24,170.0,"West Palm Beach, FLORIDA, US","Atlanta, GEORGIA, US",8,850.39501952
FY23-24,170.0,"West Palm Beach, FLORIDA, US","Baltimore, MARYLAND, US",13,2241.45402858
FY23-24,170.0,"West Palm Beach, FLORIDA, US","Philadelphia, PENNSYLVANIA, US",2,371.3651645
FY23-24,170.0,"White Plains, NEW YORK, US","Atlanta, GEORGIA, US",2,303.87968818
FY23-24,170.0,"White Plains, NEW YORK, US","Charlotte, NORTH CAROLINA, US",3,329.43054771
FY23-24,170.0,"White Plains, NEW YORK, US","Chicago, ILLINOIS, US",1,143.357876
FY23-24,170.0,"White Plains, NEW YORK, US","Detroit, MICHIGAN, US",1,98.10749881
FY23-24,170.0,"White Plains, NEW YORK, US","Washington, DISTRICT OF COLUMBIA, US",1,56.01412469
FY23-24,170.0,"Wilmington, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",2,124.43853726
FY23-24,170.0,"Winnipeg, CA","Minneapolis/St Paul, MINNESOTA, US",1,76.84762333
FY23-24,170.0,"Winnipeg, CA","Toronto, CA",2,363.95346478
FY23-24,170.0,"Wuhan, CN","Seoul, KR",4,653.00975352
FY23-24,170.0,"Yaounde, CM","Brussels, BE",1,580.76609301
FY23-24,170.0,"Zagreb, HR","Istanbul, TR",1,137.31148939
FY23-24,170.0,"Zurich, CH","Bodrum, TR",1,211.92743814
FY23-24,170.0,"Zurich, CH","Chicago, ILLINOIS, US",1,783.14087534
FY23-24,170.0,"Zurich, CH","Florence, IT",8,544.27458496
FY23-24,170.0,"Zurich, CH","Geneva, CH",1,34.13736354
FY23-24,170.0,"Zurich, CH","Istanbul, TR",3,573.15934857
FY23-24,170.0,"Zurich, CH","Mumbai, IN",1,718.21819604
FY23-24,170.0,"Zurich, CH","New York, NEW YORK, US",1,692.92134825
FY23-24,170.0,"Zurich, CH","STOCKHOLM, SE",4,719.32496148
FY23-24,170.0,"Zurich, CH","Thessaloniki, GR",1,167.54342243
FY23-24,170.0,"Zurich, CH","Toronto, CA",1,712.91116504
FY23-24,170.0,"Zurich, CH","Washington, DISTRICT OF COLUMBIA, US",11,8061.910800019999
FY23-24,175.0,"Abu Dhabi, AE","Bangkok, TH",2,1090.7717726
FY23-24,175.0,"Athens, GR","Chicago, ILLINOIS, US",3,2889.67838235
FY23-24,175.0,"Athens, GR","Skiathos, GR",6,126.93329544
FY23-24,175.0,"Atlanta, GEORGIA, US","Baltimore, MARYLAND, US",1,112.15071932
FY23-24,175.0,"Atlanta, GEORGIA, US","Charlottesville, VIRGINIA, US",2,177.88079308
FY23-24,175.0,"Atlanta, GEORGIA, US","Daytona Beach, FLORIDA, US",1,71.38637091
FY23-24,175.0,"Atlanta, GEORGIA, US","Los Angeles, CALIFORNIA, US",1,343.18800501
FY23-24,175.0,"Atlanta, GEORGIA, US","Portland, OREGON, US",1,383.16763858
FY23-24,175.0,"Atlanta, GEORGIA, US","Sarasota/Bradenton, FLORIDA, US",1,86.79490452
FY23-24,175.0,"Atlanta, GEORGIA, US","Tampa, FLORIDA, US",4,316.75264032
FY23-24,175.0,"Austin, TEXAS, US","Tampa, FLORIDA, US",1,180.41637456
FY23-24,175.0,"Baltimore, MARYLAND, US","Atlanta, GEORGIA, US",1,112.15071932
FY23-24,175.0,"Baltimore, MARYLAND, US","Charlotte, NORTH CAROLINA, US",1,70.21610253
FY23-24,175.0,"Baltimore, MARYLAND, US","Sarasota/Bradenton, FLORIDA, US",1,171.63936174
FY23-24,175.0,"Baltimore, MARYLAND, US","Tampa, FLORIDA, US",15,2466.3406014
FY23-24,175.0,"Berlin, DE","Frankfurt, DE",1,64.18785962
FY23-24,175.0,"Boston, MASSACHUSETTS, US","Tampa, FLORIDA, US",2,419.25544942
FY23-24,175.0,"Budapest, HU","Brussels, BE",1,137.70157885
FY23-24,175.0,"Budapest, HU","Frankfurt, DE",1,100.83812502
FY23-24,175.0,"Calgary, CA","Chicago, ILLINOIS, US",2,488.60065454
FY23-24,175.0,"Charlotte, NORTH CAROLINA, US","Baltimore, MARYLAND, US",1,70.21610253
FY23-24,175.0,"Charlotte, NORTH CAROLINA, US","New York, NEW YORK, US",1,105.90928798
FY23-24,175.0,"Charlotte, NORTH CAROLINA, US","Orlando, FLORIDA, US",3,273.84279986999996
FY23-24,175.0,"Charlotte, NORTH CAROLINA, US","Tampa, FLORIDA, US",2,198.16544492
FY23-24,175.0,"Charlotte, NORTH CAROLINA, US","Toronto, CA",1,114.6863008
FY23-24,175.0,"Charlottesville, VIRGINIA, US","New York, NEW YORK, US",2,146.16561292
FY23-24,175.0,"Chicago, ILLINOIS, US","Athens, GR",3,2889.67838235
FY23-24,175.0,"Chicago, ILLINOIS, US","Charlotte, NORTH CAROLINA, US",3,349.91024427
FY23-24,175.0,"Chicago, ILLINOIS, US","Munich, DE",1,798.35436422
FY23-24,175.0,"Chicago, ILLINOIS, US","Tampa, FLORIDA, US",6,1066.1825289600001
FY23-24,175.0,"Dallas, TEXAS, US","Monterrey, MX",1,102.20343813
FY23-24,175.0,"Dallas, TEXAS, US","San Antonio, TEXAS, US",2,118.7595605
FY23-24,175.0,"Dallas, TEXAS, US","Tampa, FLORIDA, US",4,716.0092011
FY23-24,175.0,"Daytona Beach, FLORIDA, US","Atlanta, GEORGIA, US",1,71.38637091
FY23-24,175.0,"Dubai, AE","Manchester, GB",1,621.09952865
FY23-24,175.0,"Fort Lauderdale, FLORIDA, US","Tampa, FLORIDA, US",1,47.11917785
FY23-24,175.0,"Frankfurt, DE","Tampa, FLORIDA, US",1,850.00946601
FY23-24,175.0,"Frankfurt, DE","Washington, DISTRICT OF COLUMBIA, US",1,719.45650328
FY23-24,175.0,"Houston, TEXAS, US","San Francisco, CALIFORNIA, US",3,866.10746004
FY23-24,175.0,"Houston, TEXAS, US","Tampa, FLORIDA, US",4,612.44044984
FY23-24,175.0,"Lisbon, PT","Washington, DISTRICT OF COLUMBIA, US",1,633.30569996
FY23-24,175.0,"Ljubljana, SI","Zurich, CH",4,279.83021948
FY23-24,175.0,"London, GB","Dubai, AE",1,603.76322736
FY23-24,175.0,"London, GB","Miami, FLORIDA, US",1,780.8411619
FY23-24,175.0,"London, GB","Milan, IT",1,118.78224011
FY23-24,175.0,"Los Angeles, CALIFORNIA, US","Tampa, FLORIDA, US",7,2664.83716877
FY23-24,175.0,"Madrid, ES","Miami, FLORIDA, US",1,780.48735984
FY23-24,175.0,"Manchester, GB","Orlando, FLORIDA, US",1,747.40686657
FY23-24,175.0,"Miami, FLORIDA, US","Madrid, ES",1,780.48735984
FY23-24,175.0,"Miami, FLORIDA, US","Monterrey, MX",1,217.58827121
FY23-24,175.0,"Miami, FLORIDA, US","San Salvador, SV",1,181.14665831
FY23-24,175.0,"Miami, FLORIDA, US","Santiago, CL",1,731.13197149
FY23-24,175.0,"Miami, FLORIDA, US","Tampa, FLORIDA, US",8,392.3392768
FY23-24,175.0,"Milan, IT","London, GB",1,118.78224011
FY23-24,175.0,"Minneapolis/St Paul, MINNESOTA, US","Calgary, CA",2,370.78456624
FY23-24,175.0,"Minneapolis/St Paul, MINNESOTA, US","Seoul, KR",1,1101.73963669
FY23-24,175.0,"Minneapolis/St Paul, MINNESOTA, US","Tampa, FLORIDA, US",1,231.03274976
FY23-24,175.0,"Monterrey, MX","Dallas, TEXAS, US",1,102.20343813
FY23-24,175.0,"Monterrey, MX","Miami, FLORIDA, US",1,217.58827121
FY23-24,175.0,"Munich, DE","Debrecen, HU",1,89.330486
FY23-24,175.0,"Nashville, TENNESSEE, US","Tampa, FLORIDA, US",6,716.2042458
FY23-24,175.0,"New York, NEW YORK, US","Charlotte, NORTH CAROLINA, US",1,105.90928798
FY23-24,175.0,"New York, NEW YORK, US","Tampa, FLORIDA, US",4,714.32637332
FY23-24,175.0,"Newark, NEW JERSEY, US","Lisbon, PT",1,596.86408706
FY23-24,175.0,"Oklahoma City, OKLAHOMA, US","Nashville, TENNESSEE, US",1,119.56241903
FY23-24,175.0,"Orlando, FLORIDA, US","Chicago, ILLINOIS, US",3,533.3566160400001
FY23-24,175.0,"Philadelphia, PENNSYLVANIA, US","London, GB",1,624.81445035
FY23-24,175.0,"Philadelphia, PENNSYLVANIA, US","Tampa, FLORIDA, US",2,358.88230182
FY23-24,175.0,"Phoenix, ARIZONA, US","Tampa, FLORIDA, US",3,946.24362822
FY23-24,175.0,"Portland, OREGON, US","Atlanta, GEORGIA, US",1,383.16763858
FY23-24,175.0,"Providence, RHODE ISLAND, US","Atlanta, GEORGIA, US",1,175.73530106
FY23-24,175.0,"Raleigh/Durham, NORTH CAROLINA, US","Tampa, FLORIDA, US",2,228.98251214
FY23-24,175.0,"San Antonio, TEXAS, US","Houston, TEXAS, US",2,91.35350808
FY23-24,175.0,"San Diego, CALIFORNIA, US","Tampa, FLORIDA, US",1,368.13105073
FY23-24,175.0,"San Francisco, CALIFORNIA, US","Tampa, FLORIDA, US",3,1266.78830094
FY23-24,175.0,"San Salvador, SV","Miami, FLORIDA, US",1,181.14665831
FY23-24,175.0,"Santiago, CL","Miami, FLORIDA, US",1,731.13197149
FY23-24,175.0,"Sarasota/Bradenton, FLORIDA, US","Baltimore, MARYLAND, US",1,171.63936174
FY23-24,175.0,"Seattle, WASHINGTON, US","Tampa, FLORIDA, US",5,2224.5304963500002
FY23-24,175.0,"Seoul, KR","Atlanta, GEORGIA, US",1,1261.65817098
FY23-24,175.0,"Skiathos, GR","Athens, GR",3,63.46664772
FY23-24,175.0,"St Louis, MISSOURI, US","Oklahoma City, OKLAHOMA, US",3,269.16172638
FY23-24,175.0,"St Louis, MISSOURI, US","Tampa, FLORIDA, US",2,338.98773944
FY23-24,175.0,"Tampa, FLORIDA, US","Atlanta, GEORGIA, US",3,237.56448024000002
FY23-24,175.0,"Tampa, FLORIDA, US","Austin, TEXAS, US",1,180.41637456
FY23-24,175.0,"Tampa, FLORIDA, US","Baltimore, MARYLAND, US",15,2466.3406014
FY23-24,175.0,"Tampa, FLORIDA, US","Boston, MASSACHUSETTS, US",2,419.25544942
FY23-24,175.0,"Tampa, FLORIDA, US","Charlotte, NORTH CAROLINA, US",3,297.24816738
FY23-24,175.0,"Tampa, FLORIDA, US","Chicago, ILLINOIS, US",5,884.50516755
FY23-24,175.0,"Tampa, FLORIDA, US","Dallas, TEXAS, US",4,720.3001851399999
FY23-24,175.0,"Tampa, FLORIDA, US","Fort Lauderdale, FLORIDA, US",1,47.11917785
FY23-24,175.0,"Tampa, FLORIDA, US","Houston, TEXAS, US",4,612.44044984
FY23-24,175.0,"Tampa, FLORIDA, US","Islip, NEW YORK, US",1,182.91566865
FY23-24,175.0,"Tampa, FLORIDA, US","London, GB",1,778.1876464
FY23-24,175.0,"Tampa, FLORIDA, US","Los Angeles, CALIFORNIA, US",5,1903.45512055
FY23-24,175.0,"Tampa, FLORIDA, US","Miami, FLORIDA, US",5,245.21204799999998
FY23-24,175.0,"Tampa, FLORIDA, US","Minneapolis/St Paul, MINNESOTA, US",4,924.13099904
FY23-24,175.0,"Tampa, FLORIDA, US","Nashville, TENNESSEE, US",5,596.8368714999999
FY23-24,175.0,"Tampa, FLORIDA, US","New Orleans, LOUISIANA, US",1,94.79173842
FY23-24,175.0,"Tampa, FLORIDA, US","New York, NEW YORK, US",2,356.63248355999997
FY23-24,175.0,"Tampa, FLORIDA, US","Newark, NEW JERSEY, US",1,176.54723144
FY23-24,175.0,"Tampa, FLORIDA, US","Philadelphia, PENNSYLVANIA, US",4,717.76460364
FY23-24,175.0,"Tampa, FLORIDA, US","Phoenix, ARIZONA, US",3,946.24362822
FY23-24,175.0,"Tampa, FLORIDA, US","Raleigh/Durham, NORTH CAROLINA, US",2,228.98251214
FY23-24,175.0,"Tampa, FLORIDA, US","San Diego, CALIFORNIA, US",1,368.13105073
FY23-24,175.0,"Tampa, FLORIDA, US","Seattle, WASHINGTON, US",5,2224.5304963500002
FY23-24,175.0,"Tampa, FLORIDA, US","St Louis, MISSOURI, US",5,847.4693486
FY23-24,175.0,"Tampa, FLORIDA, US","Toronto, CA",4,775.53413088
FY23-24,175.0,"Tampa, FLORIDA, US","Washington, DISTRICT OF COLUMBIA, US",8,1269.5461426900001
FY23-24,175.0,"Tampa, FLORIDA, US","Zurich, CH",4,3442.49411208
FY23-24,175.0,"Toronto, CA","Abu Dhabi, AE",2,2443.35707482
FY23-24,175.0,"Toronto, CA","Atlanta, GEORGIA, US",2,288.27610984
FY23-24,175.0,"Toronto, CA","Miami, FLORIDA, US",2,436.94555276
FY23-24,175.0,"Washington, DISTRICT OF COLUMBIA, US","Tampa, FLORIDA, US",12,1902.27124437
FY23-24,175.0,"Zurich, CH","Ljubljana, SI",4,279.83021948
FY23-24,175.0,"Zurich, CH","Tampa, FLORIDA, US",4,3442.49411208
FY23-24,190.0,"Atlanta, GEORGIA, US","Baltimore, MARYLAND, US",1,112.15071932
FY23-24,190.0,"Atlanta, GEORGIA, US","Boston, MASSACHUSETTS, US",2,368.24444882
FY23-24,190.0,"Atlanta, GEORGIA, US","San Diego, CALIFORNIA, US",6,2001.8120952
FY23-24,190.0,"Baltimore, MARYLAND, US","Atlanta, GEORGIA, US",1,112.15071932
FY23-24,190.0,"Baltimore, MARYLAND, US","Boston, MASSACHUSETTS, US",4,287.10584144
FY23-24,190.0,"Baltimore, MARYLAND, US","Chicago, ILLINOIS, US",1,118.58719539
FY23-24,190.0,"Baltimore, MARYLAND, US","Kansas City, MISSOURI, US",4,751.31229708
FY23-24,190.0,"Baltimore, MARYLAND, US","London, GB",1,640.73554337
FY23-24,190.0,"Baltimore, MARYLAND, US","Los Angeles, CALIFORNIA, US",1,410.76419981
FY23-24,190.0,"Baltimore, MARYLAND, US","Minneapolis/St Paul, MINNESOTA, US",1,181.97673239
FY23-24,190.0,"Baltimore, MARYLAND, US","New York, NEW YORK, US",2,87.98785252
FY23-24,190.0,"Baltimore, MARYLAND, US","Phoenix, ARIZONA, US",2,705.12751956
FY23-24,190.0,"Baltimore, MARYLAND, US","Raleigh/Durham, NORTH CAROLINA, US",1,61.303012
FY23-24,190.0,"Baltimore, MARYLAND, US","San Diego, CALIFORNIA, US",3,1214.24869401
FY23-24,190.0,"Boston, MASSACHUSETTS, US","Baltimore, MARYLAND, US",5,358.8823018
FY23-24,190.0,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",1,118.58719539
FY23-24,190.0,"Kansas City, MISSOURI, US","Baltimore, MARYLAND, US",5,939.14037135
FY23-24,190.0,"Kansas City, MISSOURI, US","New York, NEW YORK, US",1,195.12183996
FY23-24,190.0,"Kansas City, MISSOURI, US","Washington, DISTRICT OF COLUMBIA, US",1,184.51231387
FY23-24,190.0,"London, GB","Baltimore, MARYLAND, US",3,1922.2066301099999
FY23-24,190.0,"Minneapolis/St Paul, MINNESOTA, US","Baltimore, MARYLAND, US",1,181.97673239
FY23-24,190.0,"New York, NEW YORK, US","Kansas City, MISSOURI, US",1,195.12183996
FY23-24,190.0,"New York, NEW YORK, US","London, GB",2,1216.72530846
FY23-24,190.0,"Newark, NEW JERSEY, US","San Diego, CALIFORNIA, US",1,427.74669902
FY23-24,190.0,"Phoenix, ARIZONA, US","Baltimore, MARYLAND, US",2,705.12751956
FY23-24,190.0,"Raleigh/Durham, NORTH CAROLINA, US","Baltimore, MARYLAND, US",1,61.303012
FY23-24,190.0,"San Diego, CALIFORNIA, US","Baltimore, MARYLAND, US",2,809.49912934
FY23-24,190.0,"San Diego, CALIFORNIA, US","Newark, NEW JERSEY, US",1,427.74669902
FY23-24,190.0,"San Diego, CALIFORNIA, US","Phoenix, ARIZONA, US",1,72.84240249
FY23-24,190.0,"Washington, DISTRICT OF COLUMBIA, US","Kansas City, MISSOURI, US",1,184.51231387
FY23-24,210.0,"Accra, GH","Washington, DISTRICT OF COLUMBIA, US",1,935.62956622
FY23-24,210.0,"Addis Ababa, ET","Washington, DISTRICT OF COLUMBIA, US",4,5080.59768236
FY23-24,210.0,"Albuquerque, NEW MEXICO, US","Denver, COLORADO, US",2,136.14122102
FY23-24,210.0,"Albuquerque, NEW MEXICO, US","San Diego, CALIFORNIA, US",1,122.09800051
FY23-24,210.0,"Amsterdam, NL","Vancouver, CA",1,846.47144534
FY23-24,210.0,"Athens, GR","Paros, GR",1,21.87676114
FY23-24,210.0,"Athens, GR","Washington, DISTRICT OF COLUMBIA, US",4,3645.57649852
FY23-24,210.0,"Athens, GR","Zurich, CH",1,180.08525211
FY23-24,210.0,"Baltimore, MARYLAND, US","Charlotte, NORTH CAROLINA, US",1,70.21610253
FY23-24,210.0,"Baltimore, MARYLAND, US","Chicago, ILLINOIS, US",17,2050.3101939499998
FY23-24,210.0,"Baltimore, MARYLAND, US","Dallas, TEXAS, US",2,426.33149076
FY23-24,210.0,"Baltimore, MARYLAND, US","Denver, COLORADO, US",2,525.74987158
FY23-24,210.0,"Baltimore, MARYLAND, US","Guanacaste, CR",2,724.23283118
FY23-24,210.0,"Baltimore, MARYLAND, US","Houston, TEXAS, US",1,219.88798465
FY23-24,210.0,"Baltimore, MARYLAND, US","London, GB",1,640.73554337
FY23-24,210.0,"Baltimore, MARYLAND, US","Los Angeles, CALIFORNIA, US",1,410.76419981
FY23-24,210.0,"Baltimore, MARYLAND, US","Minneapolis/St Paul, MINNESOTA, US",2,363.95346478
FY23-24,210.0,"Baltimore, MARYLAND, US","Oakland, CALIFORNIA, US",1,431.46162073
FY23-24,210.0,"Baltimore, MARYLAND, US","Orlando, FLORIDA, US",1,153.50020192
FY23-24,210.0,"Baltimore, MARYLAND, US","Raleigh/Durham, NORTH CAROLINA, US",1,61.303012
FY23-24,210.0,"Baltimore, MARYLAND, US","San Francisco, CALIFORNIA, US",1,433.40753209
FY23-24,210.0,"Baltimore, MARYLAND, US","Toronto, CA",1,67.48547632
FY23-24,210.0,"Bangkok, TH","Vancouver, CA",1,1296.50767458
FY23-24,210.0,"Berlin, DE","London, GB",1,116.24665863
FY23-24,210.0,"Berlin, DE","New York, NEW YORK, US",2,1403.53279986
FY23-24,210.0,"Charlotte, NORTH CAROLINA, US","Des Moines, IOWA, US",1,158.57136488
FY23-24,210.0,"Charlotte, NORTH CAROLINA, US","San Jose, CR",1,310.10751174
FY23-24,210.0,"Charlotte, NORTH CAROLINA, US","Washington, DISTRICT OF COLUMBIA, US",1,64.36476065
FY23-24,210.0,"Chicago, ILLINOIS, US","Baltimore, MARYLAND, US",12,1440.21028084
FY23-24,210.0,"Chicago, ILLINOIS, US","San Diego, CALIFORNIA, US",3,911.74792671
